ajhmm
=========== Running FOLD 1 ==============
Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
      33       0.000695388   0.000292792    0.00167253
      34       0.000524683   0.000375562    0.00138066
      35       0.000397923   0.000442752    0.00116653
      36        0.00030622   0.000498836    0.00101369
      37       0.000241173   0.000547811   0.000908091
      38       0.000195798   0.000592928   0.000838513
      39       0.000164672   0.000636595   0.000796314
      40       0.000143745   0.000680408   0.000774934
      41       0.000130054   0.000725275   0.000811729
      42       0.000121455    0.00077155   0.000886393
      43       0.000116399   0.000819164   0.000962387
      44       0.000113763   0.000867737    0.00103889
      45       0.000112724   0.000916664    0.00111494
      46       0.000112671   0.000965195    0.00118949
      47       0.000113147    0.00101249    0.00126144
      48       0.000113809    0.00105768    0.00132966
      49       0.000114396    0.00109989    0.00139305
      50       0.000114716    0.00113833    0.00145059
      51        0.00011463    0.00117227    0.00150139
      52       0.000114047    0.00120112    0.00154469
      53       0.000112914    0.00122443    0.00157995
      54       0.000111214    0.00124188    0.00160681
      55       0.000108956    0.00125333    0.00162513
      56       0.000106174    0.00125879    0.00163497
      57        0.00010292     0.0012584    0.00163658
      58       9.92556e-05    0.00125242    0.00163035
      59       9.52522e-05    0.00124122    0.00161684
      60       9.09831e-05    0.00122523    0.00159666
      61       8.65214e-05    0.00120493    0.00157054
      62       8.19364e-05    0.00118085    0.00153919
      63       7.72921e-05     0.0011535    0.00150337
      64       7.26456e-05    0.00112342    0.00146382
      65       6.80465e-05    0.00109109    0.00142122
      66       6.35367e-05    0.00105698    0.00137624
      67       5.91507e-05    0.00102154    0.00132949
      68       5.49159e-05   0.000985161    0.00128151
      69       5.08535e-05     0.0009482    0.00123279
      70       4.69787e-05   0.000910975    0.00118377
      71       4.33021e-05   0.000873763    0.00113482
      72       3.98298e-05   0.000836804    0.00108625
      73       3.65642e-05   0.000800302    0.00103834
      74       3.35049e-05   0.000764428   0.000991321
      75       3.06491e-05   0.000729325   0.000945366
      76       2.79917e-05   0.000695108   0.000900625
      77       2.55263e-05   0.000661869   0.000857213
      78       2.32455e-05   0.000629676   0.000815218
      79       2.11406e-05   0.000598583     0.0007747
      80       1.92027e-05   0.000568624   0.000735699
      81       1.74225e-05    0.00053982   0.000698239
      82       1.57903e-05    0.00051218   0.000662325
      83       1.42968e-05   0.000485705   0.000627951
      84       1.29324e-05   0.000460384     0.0005951
      85        1.1688e-05   0.000436201   0.000563748
      86       1.05548e-05   0.000413134   0.000533861
      87        9.5242e-06   0.000391157   0.000505401
      88       8.58819e-06   0.000370239   0.000478326
      89       7.73908e-06   0.000350347   0.000452591
      90       6.96966e-06   0.000331446   0.000428148
      91       6.27316e-06   0.000313501   0.000404947
      92       5.64327e-06   0.000296472   0.000382939
      93       5.07412e-06   0.000280324   0.000362073
      94       4.56028e-06   0.000265018     0.0003423
      95       4.09673e-06   0.000250517   0.000323571
      96       3.67883e-06   0.000236785   0.000305836
      97       3.30235e-06   0.000223784   0.000289049
      98       2.96337e-06   0.000211481   0.000273163
      99       2.65834e-06    0.00019984   0.000258134
     100         2.384e-06   0.000188829   0.000243919
     101       2.13738e-06   0.000178416   0.000230476
     102       1.91578e-06    0.00016857   0.000217766
     103       1.71674e-06   0.000159262   0.000205933
     104       1.53804e-06   0.000150464   0.000195024
     105       1.37765e-06   0.000142149   0.000184664
     106       1.23375e-06    0.00013444   0.000174832
     107       1.10468e-06   0.000127275   0.000165502
     108       9.88951e-07   0.000120477   0.000156651
     109       8.85203e-07   0.000114029   0.000148257
     110       7.92224e-07   0.000107916     0.0001403
     111       7.08914e-07    0.00010212   0.000132756
     112       6.34284e-07   9.66277e-05   0.000125608
     113       5.67443e-07   9.14229e-05   0.000118835
     114       5.07589e-07   8.64918e-05   0.000112418
     115       4.54001e-07   8.18208e-05   0.000106341
     116       4.06032e-07   7.73969e-05   0.000100586
     117       3.63098e-07   7.32077e-05   9.51362e-05
     118       3.24676e-07   6.92412e-05   8.99768e-05
     119       2.90296e-07    6.5486e-05   8.50929e-05
     120       2.59538e-07   6.19314e-05   8.04701e-05
     121       2.32022e-07    5.8567e-05    7.6095e-05
     122        2.0741e-07   5.53829e-05   7.19548e-05
     123       1.85398e-07   5.23697e-05   6.80371e-05
     124       1.65712e-07   4.95185e-05   6.43303e-05
     125       1.48108e-07   4.68209e-05   6.08235e-05
     126       1.32368e-07   4.42688e-05   5.75059e-05
     127       1.18295e-07   4.18544e-05   5.43676e-05
     128       1.05713e-07   3.95705e-05   5.13992e-05
     129        9.4466e-08   3.74102e-05   4.85916e-05
     130        8.4412e-08    3.5367e-05   4.59362e-05
     131       7.54252e-08   3.34345e-05   4.34249e-05
     132       6.73929e-08   3.16068e-05     4.105e-05
     133        6.0214e-08   2.98785e-05   3.88042e-05
     134       5.37981e-08    2.8244e-05   3.66806e-05
     135       4.80645e-08   2.66985e-05   3.46726e-05
     136       4.29408e-08   2.52371e-05    3.2774e-05
     137       3.83623e-08   2.38553e-05   3.09788e-05
     138       3.42712e-08   2.25488e-05   2.92815e-05
     139       3.06157e-08   2.13135e-05   2.76769e-05
     140       2.73495e-08   2.01456e-05   2.61598e-05
     141       2.44312e-08   1.90415e-05   2.47256e-05
     142        2.1824e-08   1.79976e-05   2.33698e-05
     143       1.94946e-08   1.70108e-05    2.2088e-05
     144       1.74135e-08   1.60779e-05   2.08764e-05
     145       1.55544e-08    1.5196e-05    1.9731e-05
     146       1.38936e-08   1.43624e-05   1.86483e-05
     147       1.24099e-08   1.35743e-05   1.76249e-05
     148       1.10845e-08   1.28294e-05   1.66575e-05
     149       9.90053e-09   1.21253e-05   1.57431e-05
     150       8.84292e-09   1.14597e-05   1.48787e-05
     151       7.89821e-09   1.08306e-05   1.40618e-05
     152       7.05435e-09   1.02359e-05   1.32896e-05
     153       6.30059e-09   9.67385e-06   1.25597e-05
     154       5.62731e-09    9.1426e-06   1.18699e-05
     155       5.02594e-09   8.64047e-06   1.12179e-05
     156       4.48879e-09   8.16587e-06   1.06016e-05
     157       4.00903e-09    7.7173e-06   1.00192e-05
     158       3.58051e-09   7.29334e-06   9.46868e-06
     159       3.19777e-09   6.89264e-06    8.9484e-06
     160       2.85593e-09   6.51392e-06   8.45668e-06
     161       2.55062e-09   6.15599e-06   7.99195e-06
     162       2.27793e-09   5.81771e-06   7.55273e-06
     163       2.03438e-09   5.49799e-06   7.13763e-06
     164       1.81687e-09   5.19583e-06   6.74532e-06
     165        1.6226e-09   4.91026e-06   6.37455e-06
     166        1.4491e-09   4.64037e-06   6.02415e-06
     167       1.29414e-09    4.3853e-06     5.693e-06
     168       1.15575e-09   4.14424e-06   5.38003e-06
     169       1.03215e-09   3.91642e-06   5.08426e-06
     170       9.21773e-10   3.70112e-06   4.80474e-06
     171       8.23191e-10   3.49764e-06   4.54057e-06
     172       7.35153e-10   3.30535e-06   4.29093e-06
     173       6.56526e-10   3.12362e-06     4.055e-06
     174       5.86308e-10   2.95187e-06   3.83203e-06
     175       5.23597e-10   2.78957e-06   3.62132e-06
     176       4.67595e-10   2.63618e-06   3.42219e-06
     177       4.17579e-10   2.49123e-06   3.23401e-06
     178       3.72914e-10   2.35424e-06   3.05617e-06
     179       3.33025e-10   2.22478e-06    2.8881e-06
     180       2.97403e-10   2.10244e-06   2.72928e-06
     181       2.65588e-10   1.98682e-06   2.57918e-06
     182       2.37179e-10   1.87756e-06   2.43734e-06
     183       2.11808e-10    1.7743e-06    2.3033e-06
     184       1.89148e-10   1.67672e-06   2.17662e-06
     185       1.68915e-10   1.58451e-06   2.05691e-06
     186       1.50844e-10   1.49736e-06   1.94378e-06
     187       1.34709e-10   1.41501e-06   1.83688e-06
     188       1.20297e-10   1.33719e-06   1.73585e-06
     189       1.07428e-10   1.26364e-06   1.64037e-06
     190        9.5935e-11   1.19414e-06   1.55015e-06
     191        8.5671e-11   1.12846e-06   1.46489e-06
     192       7.65069e-11   1.06639e-06   1.38432e-06
     193       6.83209e-11   1.00774e-06   1.30817e-06
     194       6.10112e-11   9.52312e-07   1.23622e-06
     195       5.44854e-11   8.99931e-07   1.16822e-06
     196       4.86548e-11   8.50431e-07   1.10396e-06
     197       4.34494e-11   8.03653e-07   1.04324e-06
     198       3.88032e-11   7.59449e-07   9.85855e-07
Algorithm converged after 198 iterations.

estr =

    0.7401    0.2599
    0.2621    0.7379


esem =

    0.5886    0.2936    0.1178    0.0000    0.0000
    0.0000    0.0000    0.1777    0.2842    0.5381


s =

    91

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2        0.00785409    0.00360728    0.00352652
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.8004    0.1996
    0.2554    0.7446


s =

    92

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2        0.00303433     0.0011294   0.000533886
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7378    0.2622
    0.3091    0.6909


s =

    93

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2        0.00186226    0.00164382    0.00138614
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7601    0.2399
    0.2686    0.7314


s =

    94

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2       0.000434722   0.000896799    0.00112707
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7328    0.2672
    0.2628    0.7372


s =

    95

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2       0.000684128    0.00156646    0.00191203
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7334    0.2666
    0.2755    0.7245


s =

    96

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2        0.00299139    0.00412973    0.00443237
[Warning: Algorithm did not converge with tolerance 1e-06 in 2 iterations.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('hmmtrain', 'C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m', 297)" style="font-weight:bold">hmmtrain</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2015a\toolbox\stats\stats\hmmtrain.m',297,0)">line 297</a>)
  In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('ajhmm', 'C:\Users\aj526\Downloads\ajhmm.m', 25)" style="font-weight:bold">ajhmm</a> (<a href="matlab: opentoline('C:\Users\aj526\Downloads\ajhmm.m',25,0)">line 25</a>)] 

ans =

    0.7786    0.2214
    0.2846    0.7154


s =

    97

Relative Changes in Log Likelihood, Transition Matrix and Emission Matrix
   Iteration       Log Lik    Transition     Emmission
       2        0.00173075   0.000191706   0.000241002
